EventNum,Description,Title,Venue,Artists,Start Time,End Time,Street Address,City,State,Zip,URL,RSVP URL,Tags,Date,Day,Month,Day,Year,Start Time,Start Period,Start Hour,Start Minute,End Time,End Period,End Hour,End Minute,Venue+Address,Addres (Working),Street,City,State,Zip,Tags,Tags (Working),Consol. Event ID
901,Pop Montreal Day Party.,Sean Nicholas Savage,The Liberty,"Sean Nicholas Savage | Sean Nicholas Savage is driven by the magic of the voice. Originally hailing from Edmonton, Canada but now a fixture of the Montreal music scene, Savage uses his instrument to effortlessly express both the strength and fragility of the human experience. In his writing, Sean has the keen ability to articulate the intricate emotions of everyday life and romance with a measure of specificity and maturity uncommon to most singersongwriters. | A prolific and dynamic artist, Savage has released seve…",2013-03-16 12:30:00',2013-03-16 13:00:00',1618 1/2 E. 6th St.,Austin,TX,78702,http://austin2013.sched.org/event/2d0c8582bf4e84b65469e06554bd7996,-0,"Band, Unofficial","Saturday March 16, 2013 12:30pm - 1:00pm",Saturday,3,16,2013,12:30pm,pm,12,30,1:00pm,pm,13,0,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702)","1618 1/2 E. 6th St., Austin, TX, 78702",1618 1/2 E. 6th St.,Austin,TX,78702,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702), Band, Unofficial","Band, Unofficial",#N/A
904,Pop Montreal Day Party.,AroarA,The Liberty,"AroarA | AroarA is a new duo featuring andrew whiteman (Broken Social Scene, Apostle of Hustle) & ariel engle. they will be performing 'fauxfolk' songs from their album ""In The Pines"" using cigarbox guitars and a roland 404 sampler. ""In The Pines"" is based on a book of poems by Alice Notley, a visionary story about a woman taking the cure for hepC and travelling to the other side. AroarA's take is raw, emotional, loose. they invoke the ancient and modern, the sex and the spirit, the strings and skins.ht…",2013-03-16 13:00:00',2013-03-16 13:30:00',1618 1/2 E. 6th St.,Austin,TX,78702,http://austin2013.sched.org/event/03cbd1d53b6e5b2d2320f338dbeed6c2,-0,"Band, Unofficial","Saturday March 16, 2013 1:00pm - 1:30pm",Saturday,3,16,2013,1:00pm,pm,13,0,1:30pm,pm,13,30,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702)","1618 1/2 E. 6th St., Austin, TX, 78702",1618 1/2 E. 6th St.,Austin,TX,78702,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702), Band, Unofficial","Band, Unofficial",#N/A
926,Pop Montreal Day Party.,Young Galaxy,The Liberty,"Young Galaxy | Ultramarine is the name and colour of Young Galaxy's fourth LP, the first album they have made away from Montreal, across the sea, all together. Like 2011's Shapeshifting, Ultramarine was made with electronic producer Dan Lissvik (Studio); but this time it was made in Gothenburg, Sweden, at Lissvik's studio; this time five musicians stood in a room with Lissvik, playing their instruments; this time every song was sung by cofounder Catherine McCandless, with eyes on a blue horizon. These are ten…",2013-03-16 13:30:00',2013-03-16 14:00:00',1618 1/2 E. 6th St.,Austin,TX,78702,http://austin2013.sched.org/event/adb654ce23fd210864f6958a44807cd8,-0,"Band, Unofficial","Saturday March 16, 2013 1:30pm - 2:00pm",Saturday,3,16,2013,1:30pm,pm,13,30,2:00pm,pm,14,0,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702)","1618 1/2 E. 6th St., Austin, TX, 78702",1618 1/2 E. 6th St.,Austin,TX,78702,"The Liberty (1618 1/2 E. 6th St., Austin, TX, 78702), Band, Unofficial","Band, Unofficial",#N/A
232,Portland Party,Shook Twins,The Grackle,Shook Twins,2013-03-13 17:00:00',2013-03-13 17:00:00',1700 E 6th St ,Austin,TX,78702,http://austin2013.sched.org/event/6c9849d84c02a682a39e4e0ca19c7c5b,-0,,"Wednesday March 13, 2013 5:00pm - 5:00pm",Wednesday,3,13,2013,5:00pm,pm,17,0,5:00pm,pm,17,0,"The Grackle (1700 E 6th St Austin, TX 78702)","1700 E 6th St Austin, TX 78702",1700 E 6th St ,Austin,TX,78702,-0,,#N/A
640,RedGorilla Music Festival,Shook Twins,Bourbon Girl,Shook Twins,2013-03-15 12:00:00',2013-03-15 12:00:00',212 East 6th Street ,Austin,TX,78701,http://austin2013.sched.org/event/3622b30a2e83f7d912e228b0b70b0dd3,-0,,"Friday March 15, 2013 12:00pm - 12:00pm",Friday,3,15,2013,12:00pm,pm,12,0,12:00pm,pm,12,0,"Bourbon Girl (212 East 6th Street Austin, TX 78701)","212 East 6th Street Austin, TX 78701",212 East 6th Street ,Austin,TX,78701,-0,,#N/A
32,Rishi K party presented by Resurgence,Andres Aguirre,Lanai Rooftop Lounge,Andres Aguirre,2013-03-10 21:00:00',2013-03-10 22:00:00',422 Congress Ave ,Austin,TX,78701,http://austin2013.sched.org/event/1052e3795985577c82f4f75591841628,http://www.resurgence-club.com/,,"Sunday March 10, 2013 9:00pm - 10:00pm",Sunday,3,10,2013,9:00pm,pm,21,0,10:00pm,pm,22,0,"Lanai Rooftop Lounge (422 Congress Ave Austin, TX 78701)","422 Congress Ave Austin, TX 78701",422 Congress Ave ,Austin,TX,78701,-0,,#N/A
37,Rishi K party presented by Resurgence,Will Konitzer,Lanai Rooftop Lounge,Will Konitzer,2013-03-10 22:00:00',2013-03-10 23:00:00',422 Congress Ave ,Austin,TX,78701,http://austin2013.sched.org/event/f90e9b8ccc923221f1c7d58c59c51e10,http://www.resurgence-club.com/,,"Sunday March 10, 2013 10:00pm - 11:00pm",Sunday,3,10,2013,10:00pm,pm,22,0,11:00pm,pm,23,0,"Lanai Rooftop Lounge (422 Congress Ave Austin, TX 78701)","422 Congress Ave Austin, TX 78701",422 Congress Ave ,Austin,TX,78701,-0,,#N/A
38,Rishi K party presented by Resurgence,George Horn,Lanai Rooftop Lounge,George Horn,2013-03-10 23:00:00',2013-03-10 00:00:00',422 Congress Ave ,Austin,TX,78701,http://austin2013.sched.org/event/25c09ecfe72c38ae2cecb1c3cf05da37,http://www.resurgence-club.com/,,"Sunday March 10, 2013 11:00pm - 12:00am",Sunday,3,10,2013,11:00pm,pm,23,0,12:00am,am,0,0,"Lanai Rooftop Lounge (422 Congress Ave Austin, TX 78701)","422 Congress Ave Austin, TX 78701",422 Congress Ave ,Austin,TX,78701,-0,,#N/A
39,Rishi K party presented by Resurgence,Rishi K,Lanai Rooftop Lounge,Rishi K,2013-03-11 00:00:00',2013-03-11 02:00:00',422 Congress Ave ,Austin,TX,78701,http://austin2013.sched.org/event/ff9ec6a7dbd4209c58764713e0fd7fb9,http://www.resurgence-club.com/,,"Monday March 11, 2013 12:00am - 2:00am",Monday,3,11,2013,12:00am,am,0,0,2:00am,am,2,0,"Lanai Rooftop Lounge (422 Congress Ave Austin, TX 78701)","422 Congress Ave Austin, TX 78701",422 Congress Ave ,Austin,TX,78701,-0,,#N/A
42,Rocket Fuel Party,Man Without Country,The Parish,"Man Without Country | Man Without Country are a Cardiffbased duo in their early twenties. Formed in 2007, their sound encompasses glacial guitar ripples spliced with electronic ambience and synthpop pulse, yet with the ability to morph into a capitalA Anthem when you least expect it. In terms of influences, the band namecheck some of the standardbearers for this kind of stately, FXheavy swirl: Radiohead, The National, Sigur Ros, M83, but they’re also keen to note the influence of the grainy nighttime electron…",2013-03-11 20:00:00',2013-03-11 20:00:00',214-B E 6th St,,,,http://austin2013.sched.org/event/bb3be4273bca7a742f6b80fb5c86cc36,-0,"Band, Unofficial","Monday March 11, 2013 8:00pm - 8:00pm",Monday,3,11,2013,8:00pm,pm,20,0,8:00pm,pm,20,0,The Parish (214-B E 6th St),214-B E 6th St,214-B E 6th St,,,,"The Parish (214-B E 6th St), Band, Unofficial","Band, Unofficial",#N/A
43,Rocket Fuel Party,Dawes,The Parish,"Dawes | A selfdescribed “American rock ‘n’ roll band,” Dawes represent everything pure and true about that fundamental delineation, four talented friends making music together, united by a shared belief in the power of their songs. The Los Angelesbased band – singer/guitarist Taylor Goldsmith, his brother Griffin on drums, keyboardist Tay Strathairn, and bassist Wylie Gelber – emerged in 2009 with North Hills, a timeless debut album that received immediate applause for its blend of singer/…",2013-03-11 22:15:00',2013-03-11 22:15:00',214-B E 6th St,,,,http://austin2013.sched.org/event/14aa54884288c2dc413722fbfd73391a,-0,"Band, Unofficial","Monday March 11, 2013 10:15pm - 10:15pm",Monday,3,11,2013,10:15pm,pm,22,15,10:15pm,pm,22,15,The Parish (214-B E 6th St),214-B E 6th St,214-B E 6th St,,,,"The Parish (214-B E 6th St), Band, Unofficial","Band, Unofficial",#N/A
44,Rocket Fuel Party,Alt-J,The Parish,"AltJ | home techie | altJ (∆)’s name takes a little explaining. Pronounced “altJ”, the delta sign is created when you hold down the alt key on your computer keyboard and punch ‘J’ on a Mac computer. The symbol has a deeper meaning for the band, as guitarist/bassist Gwil Sainsbury notes, “in mathematical equations it’s used to show change,” and the band’s relatively new name came at a turning point in their lives. Gwil, Joe Newman [guitar/vocals], Gus UngerHamilton [keyboards] and Thom Green [d…",2013-03-11 23:30:00',2013-03-11 23:30:00',214-B E 6th St,,,,http://austin2013.sched.org/event/09d03457a5c6a606f01e3c408a35906c,-0,"Band, Unofficial","Monday March 11, 2013 11:30pm - 11:30pm",Monday,3,11,2013,11:30pm,pm,23,30,11:30pm,pm,23,30,The Parish (214-B E 6th St),214-B E 6th St,214-B E 6th St,,,,"The Parish (214-B E 6th St), Band, Unofficial","Band, Unofficial",#N/A
64,RSVP does not guarantee entry.,Delivery,Speakeasy Rooftop,Delivery,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/dd106f1d5b703dd2cd373b451d6d3c8f,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,-0,,#N/A
65,RSVP does not guarantee entry.,DJ Dodger Stadium,Speakeasy Rooftop,DJ Dodger Stadium,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/7fa4d0a0fc32a1de7e9a26c87b426615,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,-0,,#N/A
66,RSVP does not guarantee entry.,DJ Funeral,Speakeasy Rooftop,DJ Funeral,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/f89b9b657a1aedbe4df3b281cad4606c,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,-0,,#N/A
67,RSVP does not guarantee entry.,DJ Uniique,Speakeasy Rooftop,DJ Uniique,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/0cf27898ce8b1d09ab6ea8375230c1f5,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,-0,,#N/A
69,RSVP does not guarantee entry.,Joaquin Bartra,Speakeasy Rooftop,Joaquin Bartra,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/8ea53a5f21b2bc84364afe80cd1e4d61,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,-0,,#N/A
70,RSVP does not guarantee entry.,Secret Guests,Speakeasy Rooftop,Secret Guests,2013-03-12 21:00:00',2013-03-12 21:00:00',412 Congress Ave. ,Austin,TX,,http://austin2013.sched.org/event/57f3802e5dff8934c26a3f2f8f806255,-0,,"Tuesday March 12, 2013 9:00pm - 9:00pm",Tuesday,3,12,2013,9:00pm,pm,21,0,9:00pm,pm,21,0,"Speakeasy Rooftop (412 Congress Ave. Austin, TX)","412 Congress Ave. Austin, TX",412 Congress Ave. ,Austin,TX,,",",,#N/A
41,Shook Twins,DJ Neutek,Kung Fu Saloon,DJ Neutek,2013-03-11 19:00:00',2013-03-11 22:00:00',510 Rio Grande,,,,http://austin2013.sched.org/event/2e7e67d5d6386300027aa6f8f549d32b,-0,,"Monday March 11, 2013 7:00pm - 10:00pm",Monday,3,11,2013,7:00pm,pm,19,0,10:00pm,pm,22,0,Kung Fu Saloon (510 Rio Grande),510 Rio Grande,510 Rio Grande,,,,",",,#N/A
536,Shook Twins,Shook Twins,Flipnotics,Shook Twins,2013-03-14 19:15:00',2013-03-14 19:15:00',1601 Barton Springs Rd ,Austin,TX,78704,http://austin2013.sched.org/event/2b32d80d05ade25cf177a62a81982914,-0,,"Thursday March 14, 2013 7:15pm - 7:15pm",Thursday,3,14,2013,7:15pm,pm,19,15,7:15pm,pm,19,15,"Flipnotics (1601 Barton Springs Rd Austin, TX 78704)","1601 Barton Springs Rd Austin, TX 78704",1601 Barton Springs Rd ,Austin,TX,78704,-0,,#N/A
24,Showcase at Whole Foods Market (Planet LA),Courrier,Whole Foods Market,Courrier,2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/6590a98cd2e10bf101b6a2c80ac96f65,http://www.eventbrite.com/event/5357496416/sched,"Band, Unofficial","Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,", Band, Unofficial","Band, Unofficial",#N/A
25,Showcase at Whole Foods Market (Planet LA),Gentleman Hall,Whole Foods Market,Gentleman Hall,2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/316b59eac7e471deec8a8aab501dede2,http://www.eventbrite.com/event/5357496416/sched,"Band, Unofficial","Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,", Band, Unofficial","Band, Unofficial",#N/A
26,Showcase at Whole Foods Market (Planet LA),Honor Society,Whole Foods Market,Honor Society,2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/02c3d6bca89b44c97957344a304c4783,http://www.eventbrite.com/event/5357496416/sched,"Band, Unofficial","Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,", Band, Unofficial","Band, Unofficial",#N/A
27,Showcase at Whole Foods Market (Planet LA),O Conqueror,Whole Foods Market,"O Conqueror | Established in 2011, founded by Dustin Doering, Jonathan Baugh, Justin Green and Tito Sopena, O Conqueror can best be described as ""tender,"" ""introspective,"" and ""packed with emotion."" O Conqueror has been said to sound like a mix of Radiohead, Quiet Company, Death Cab For Cutie, Coldplay, and The Shins. O Conqueror is already on the rise as an emerging indie artist in the Austin music scene. In early 2012 O Conqueror had their FM radio debut on Austin's KGSR only months after forming, followed …",2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/30caaf8f5dcd1e32514623943fc1b6ee,http://www.eventbrite.com/event/5357496416/sched,"Band, Unofficial","Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,", Band, Unofficial","Band, Unofficial",#N/A
28,Showcase at Whole Foods Market (Planet LA),Seryn,Whole Foods Market,Seryn | http://serynsound.com,2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/7833acb631a3db015f06645df15f9f85,http://www.eventbrite.com/event/5357496416/sched,,"Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,-0,,#N/A
29,Showcase at Whole Foods Market (Planet LA),Suite 709,Whole Foods Market,Suite 709,2013-03-10 11:00:00',2013-03-10 19:00:00',525 N Lamar Blvd ,Austin,TX,78703,http://austin2013.sched.org/event/7f725bf897e75d3b69839791eafb7caf,http://www.eventbrite.com/event/5357496416/sched,"Band, Unofficial","Sunday March 10, 2013 11:00am - 7:00pm",Sunday,3,10,2013,11:00am,am,11,0,7:00pm,pm,19,0,"Whole Foods Market (525 N Lamar Blvd Austin, TX 78703)","525 N Lamar Blvd Austin, TX 78703",525 N Lamar Blvd ,Austin,TX,78703,", Band, Unofficial","Band, Unofficial",#N/A
642,Sin City Social Club Bash,The Mercy Brothers,Maria's Taco Xpress,The Mercy Brothers,2013-03-15 12:00:00',2013-03-15 12:40:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/471027310a8fab85e3c837d078171653,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 12:00pm - 12:40pm",Friday,3,15,2013,12:00pm,pm,12,0,12:40pm,pm,12,40,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
647,Sin City Social Club Bash,So Long Problems,Maria's Taco Xpress,So Long Problems,2013-03-15 12:40:00',2013-03-15 13:20:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/24fba1b813a300f56e54e877960df0ad,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 12:40pm - 1:20pm",Friday,3,15,2013,12:40pm,pm,12,40,1:20pm,pm,13,20,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
667,Sin City Social Club Bash,Rod Melancon,Maria's Taco Xpress,Rod Melancon,2013-03-15 13:20:00',2013-03-15 14:00:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/287aaa3a6476f7fd0865abea89e62375,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 1:20pm - 2:00pm",Friday,3,15,2013,1:20pm,pm,13,20,2:00pm,pm,14,0,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
678,Sin City Social Club Bash,Chelle Rose,Maria's Taco Xpress,Chelle Rose,2013-03-15 14:00:00',2013-03-15 14:40:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/03d9f617db174f0af377549926e69729,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 2:00pm - 2:40pm",Friday,3,15,2013,2:00pm,pm,14,0,2:40pm,pm,14,40,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
696,Sin City Social Club Bash,Isreal Nash Gripka,Maria's Taco Xpress,Isreal Nash Gripka,2013-03-15 14:40:00',2013-03-15 15:20:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/039f1510cca2ee3545d7cd273df1a9ae,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 2:40pm - 3:20pm",Friday,3,15,2013,2:40pm,pm,14,40,3:20pm,pm,15,20,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
718,Sin City Social Club Bash,Deadman,Maria's Taco Xpress,Deadman,2013-03-15 15:20:00',2013-03-15 15:45:00',2529 S Lamar Blvd,Austin,TX,78704,http://austin2013.sched.org/event/3d680e8499e1e36405cf0a8887600360,http://www.facebook.com/events/521640781219373/,"Band, Unofficial","Friday March 15, 2013 3:20pm - 3:45pm",Friday,3,15,2013,3:20pm,pm,15,20,3:45pm,pm,15,45,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704)","2529 S Lamar Blvd, Austin, TX 78704",2529 S Lamar Blvd,Austin,TX,78704,"Maria's Taco Xpress (2529 S Lamar Blvd, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
