"Free Massage by Zeel.com","Flavorpill Sanctuary @ #Feed","Enjoy a free massage at the Flavorpill Sanctuary every day from the 9th to the 12th.","2013-03-12 09:00:00","2013-03-12 09:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/57378e16b5325d43b4a70e90e2edd2bc","Party, Unofficial","http://beta.flavorpill.com/events/5127c389bacfbf001600092f"
"CYC Fitness Spin & Drenched Class","Flavorpill Sanctuary @ #Feed","A fast and furious 40 minutes of high-intensity exercise guaranteed to rock your booty. First up is 20 minutes of CYC, a powerful spin session. That's followed by 20 minutes of Drenched by Keoni Hudoba, which focuses on strength, speed, and endurance via martial arts and plyometric sequences. Powered by Windows 8.","2013-03-12 10:00:00","2013-03-12 11:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/ddf8b07da6251fca82d35f3abedb4dfe","Party, Unofficial","http://beta.flavorpill.com/events/5127eab3537c0f0016000103"
"The Great British Breakfast (UK Trade & Investment)","Old School Bar & Grill","Hungry for networking? Then join UK Trade & Investment for the premier British networking event at South By Southwest Interactive.  The best and the brightest from the UK digital media industry, including members of the UKTI Interactive Mission, will be there to meet with US companies, investors and international media.  Come hungry, as a quintessential full British breakfast will be served. 
And we're excited to announce that  NZCA/Lines will be performing!  Come check out this hot UK act, who will be showcasing at SXSW Music later in the week!  SXSW calls them, ""a suave, synth-pop sensation that combines pop melodies with R&B beats, lush arrangements and multi-layered harmonies.""  They go perfect with a fry-up and a bloody mary!","2013-03-12 10:30:00","2013-03-12 13:00:00","401 E 6th Street","Austin","TX","78701","http://austin2013.sched.org/event/d203f7b14ce7d47fba0d2fedea423836","Party, Unofficial","na"
"Blue Sky Over Austin","The Firehouse","Tuesday 3/12 Welcome to Austin: A Singer/Songwriter Party + Evening Events 
Wednesday 3/13 Rockinﾒ Zombie Luau Day Party + Evening Events 
Thursday 3/14 The Calm Before the Storm Day Party and the VIP Dinner + Cocktail Party + evening events. Mini spa treatments, an art gala with VIP Dinner + Cocktail party. 
Friday 3/15  Blue Sky on Broadway + The Indie Dance Party: Bring on the Weekend The start of the Vinyl Record Club in Partnership with Broadway Recording Company. 
Saturday 3/16 BSHRﾒs ﾓGiantﾔ Launch Party - The main event complete with miniature EVERYTHING. Guests receive The ﾓGrow it @ Homeﾔ Giftbag. Raffles of various prizes and giveaways. 
Sunday 3/17 The Green Giant Party + Closing events 
Thursday, Friday + Saturday- Come Early for Music Saves Lives' Media Breakfast! 10AM - 11:30 AM (Themes + Specials Coming Soon)","2013-03-12 11:00:00","2013-03-12 23:30:00","605 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/68db53c91832d7371205cfac2dd5f44b","Party, Unofficial","na"
"Vintage Clothing Arcade","Valhalla","The VCA continues its reputation celebrating music, fashion, style, and design of yesteryear blended with the vibe of todayﾒs hip generations. Located in the middle of all the festival madness, VCA is unique to any other event where you can pop in and sort through and try on an array of unique vintage fashion items from right here in Austin to unique pieces brought here from all over the world! 
Featuring: 
11:00am: Sloan 
12:00pm: Modern Rivals 
12:45pm: Unstoppable Death Machines 
1:30pm: Slam Donahue 
2:15pm: Special Guest 
3:00pm: Motive 
3:45pm: The Death Set 
4:15pm: Special Guest 
5pm: Japanther","2013-03-12 11:00:00","2013-03-12 18:00:00","710 Red River St","","","","http://austin2013.sched.org/event/eaad58d9e63d706cbc1b558a1e290ace","Party, Unofficial","na"
"BCB VIP Playdate with Balance Dance Studios","Balance Dance Studio","We are excited to partner with our friends at Balance Dance Studios! 
11:15am - 12pm Mommy & Me Dance  
(boys AND girls welcome -- all ages!) 
12 - 12:30pm Zumba for the Mamas 
(with a baby wrangler so you can get a sweat on!)","2013-03-12 11:15:00","2013-03-12 12:30:00","4544 South Lamar Boulevard","Austin","TX","78745","http://austin2013.sched.org/event/1b8b68ce36e48208d99e7bcbe18a12f4","Party, Unofficial","na"
"The Spotify House","The Spotify House","Join us at the Spotify House! Weﾒve got everything from daily live performances by some of the most buzzed about bands, artist DJ sets, local food truck flavors, ping-pong, photobooth, giveaways and more. 
Spotify Premium users will be getting the VIP house treatment with hosted food and drink. Sign-up for a 30-day free Premium trial here.","2013-03-12 12:00:00","2013-03-12 18:00:00","1010 East Cesar Chavez","Austin","TX","78701","http://austin2013.sched.org/event/59c7c2750c96b98becd8ec75321c4ab0","Party, Unofficial","http://spotifyhouse.splashthat.com/"
"Beats & Bytes","Flavorpill Sanctuary @ #Feed","Powered by Windows 8 and General Assembly, Flavorpill presents a lunchtime dance party (snacks included) with a different killer DJ all week long.","2013-03-12 13:00:00","2013-03-12 15:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/a7a037ce70dd22d94ac03537686360e0","Party, Unofficial","http://beta.flavorpill.com/events/5127ee9a5b73cb00160001a2"
"Pandora Discovery Den","Antone's","Four days of live music!  
Artists include: 
Macklemore and Ryan Lewis, Dead Prez, St. Lucia, Guards, Hopsin, Dizzy Wright, Dawes, Josh Ritter, Allen Stone, Iamsu!, Billy Bragg, Tokimonsta, Josh Baze, The Hood Internet, The James Hunter Six, Chali 2na, Nicki Bluhm and the Gramblers, Field Report, Robert Delong, and more TBA!  
More info: http://www.pandora.com/sxsw","2013-03-12 13:00:00","2013-03-12 01:00:00","213 W 5th St","","","","http://austin2013.sched.org/event/a7603db76d6bc48c7613a6c31f477c1d","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/12/the-pandora-discovery-den"
"Wuwu Fest","Russian House of Austin","Circus on the Moon Presents Wuwu Fest! 
Celebrating the Grand Opening of Wuwu Sushi! 
80+ bands in six days! 
Two Locations: 
Russian House and Wuwu Sushi 
Free Sushi Everyday - 12pm, 7pm & 12am! 
RSVP and Like Wuwu Sushi on Facebook for free sushi/drinks 
*Like Circus on the Moon for a chance to win free swag! 
Featuring: 
Young Empress 
Carousel 
The Kicks 
Special Guest 
Patch 
Ghostbunny 
Hereticks 
*Set times to come","2013-03-12 13:00:00","2013-03-12 02:00:00","307 E 5th","Austin","TX","78701","http://austin2013.sched.org/event/23fd44489750217109a2188f4ba1c366","Party, Unofficial","http://wuwufest-eventful.eventbrite.com/r/eventful"
"Blue Sky Over Austin","The Firehouse Lounge","Welcome to Austin: A Singer/Songwriter Party + Evening Events 
Featuring: 
The VIP Media Lounge 
Live Art Space + Pop-up merch store 
Big Things. Small Packages. ""Grow it @ Home"" Giftbag 
Plus play the Indie Band Drinking Game +  Sky Scavenger Hunt all week to win Sponsored Prize Packages!","2013-03-12 14:00:00","2013-03-12 14:00:00","605 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/7539f0fc7c69a60c2bba2d651b247c59","Party, Unofficial","na"
"Engine 26 Workshop with Daniel Hirschmann","Hackney House","Engine26 at Hackney House Austin is a digital painting workshop delivered by Daniel Hirschmann of Hirsch and Mann and Technology Will Save Us. All visitors to Hackney House Austin are welcome to paint and play, using bespoke software on touch tablets with tuition from Daniel Hirschmann, from 2-4pm every day during SXSWi 2013. 
Engine26 by Daniel Hirschmann is part of the ongoing experimentation and development of the generative painting genre of new media artwork. It has been developed to act as a collaborative tool that allows the combination of pattern, structure, color, context and process to produce versioned artworks. The software is written to allow for the gestural manipulation of live video and the output of a ﾑpaintedﾒ moment in time.  
Please note that registering for an event does not guarantee admission. Admission is granted on a first come, first served basis to those who have booked through Eventbrite. Schedule subject to change.","2013-03-12 14:00:00","2013-03-12 16:00:00","119 West 6th Street","Austin","TX","78701","http://austin2013.sched.org/event/9d8a5096af2ca295c7097545d4aef15a","Party, Unofficial","na"
"Scandinavian Kick-Off Party","Saxon Pub","Kick off your SXSW week and say hello to your friends and their friends from Scandinavia, Austin, and all over! Our great friends Wink Keziah and Lars Albrecht promised to play us some 
great music to get into the real Austin mood. Also appearing is Peter Lindstr�m, a songwriter from Sweden who makes music under the name Distant Treelines. And there will be more, the South Austin Moonlighters added to to bill! 
It's an open party, please feel free to invite and bring all your friends! 
Howdy and See You at Saxon!","2013-03-12 14:30:00","2013-03-12 17:00:00","1320 S. Lamar","Austin","TX","78704","http://austin2013.sched.org/event/9ba64c54eb20fb1b619fce1e400908ac","Party, Unofficial","http://www.facebook.com/events/264281220372373/"
"OUTLander Spring Festival Kickoff Showcase","Rusty's Austin","$8 General Admission - $25 VIP 
Tickets available here: https://outlander.ticketbud.com/13smf-0312 
The OUTlander Project kicks off the music festival with a showcase on TUESDAY, March 12, 2013 at RUSTY'S at 405 East 7th Street in the heart of downtown Austin featuring more than a dozen LGBTQ and allied artists on two stages giving attendees a preview of the week ahead and a chance for Interactive and Film attendees to take in some live music before heading out. 
Featuring: 
TJE Austin 
F.O.X. 
Patrice Pike 
The Awkward Robot 
Fort View 
Susan Arbuckle 
Grrlz Will Be Boiz 
Jen Foster 
Julie Nolen & Telling Stores 
Kari K. 
Laura Forster & The Severed Strings 
Lisa Marshall 
One Resistance 
Victoria Love","2013-03-12 16:00:00","2013-03-12 16:00:00","405 E 7th St","Austin","TX","78701","http://austin2013.sched.org/event/2cc8fef98b731622198325c1e940ac08","Party, Unofficial","na"
"RxSM: Underground Film Expo","Emo's East Plaza","Free with RSVP 
We're elated to present 100 films, including featured premieres, 18 films that have won Best Feature, Best Documentary or Best Short at Film ExChange Network Festivals in Victoria, TX; Brooklyn, NY; New Orleans, LA; Corpus Christi, TX; Hamburg, Germany; and Lahti, Finland. 
Highlights & Special Events: 100 Films, Superior Cinephile Contest, Unlimited Libations, Celebrity Appearances, Late Late Thursday Night Social Ride After Party, Special Event Premiere of Danko Jones (Lemmy Kilmister, Elijah Wood, Selma Blair, & Mike Watt) 
One film from each category will travel to the Victoria, TX Independent Film Festival, held April 4-7 
Schedule: 
4:00pm: Love and Politics 
5:00pm: The Missing Piece 
6:30pm: The Dolls of Lisbon 
8:00pm: Never Records 
10pm Art of Brooklyn Showcase 
The Shoemaker 
Road Map To Apartheid 
(reception) 
You Bury Your Own 
2:00am: All Ages","2013-03-12 16:00:00","2013-03-12 04:00:00","2015 E Riverside Dr","Austin","TX","78741","http://austin2013.sched.org/event/3ef7c4f5fa8e20b7379e020b740f48be","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/12/rxsm-iv-self-medicated-film-expo-day-five-free-w-rsvp-on-do512"
"TexVet's Totally Unofficial SXSW Party","The Tap Room at Six","With the music of Darby Ledbetter.  
Every drink you buy goes back to help support Texas Veterans and their families. 
Come out and see how open source technology (Drupal & Civicrm) is changing the lives of Texas Veterans and their families. 
Military veterans and open source technology professionals (whether interested or active) are encouraged to come by. 
You do not have to RSVP for this event, but it will help us get a decent head count and will help us contact you if event details change.","2013-03-12 16:00:00","2013-03-12 19:00:00","311 Colorado St","","","","http://austin2013.sched.org/event/09df77ed2577b7aae358e05a6c73c71c","Party, Unofficial","na"
"National Geographic Meetup","Max's Wine Dive","Note: This event is currently sold out.  
Come celebrate the end of a great week of innovation with National Geographic explorers and other members of our community. Whether you explore at your desk or backyard, Lake Travis or Mount Everest, we want to meet you. We'll have drinks and snacks and some surprises in store!","2013-03-12 16:30:00","2013-03-12 18:30:00","207 San Jacinto Boulevard","Austin","TX","78701","http://austin2013.sched.org/event/5da0dc67527922844e1bb9e62a64505a","Party, Unofficial","na"
